time,node,rx_bytes__enp6s0f0,rx_bytes__hsi0,tx_bytes__enp6s0f0,tx_bytes__hsi0,rate_rx_bytes__enp6s0f0_over_Time,rate_rx_bytes__hsi0_over_Time,rate_tx_bytes__enp6s0f0_over_Time,rate_tx_bytes__hsi0_over_Time,User,job,JobName,Start,End,Elapsed,NTasks,AllocCPUS
2018-08-28 14:47:19,rzgenie38,22877642692.0,361160665467.0,5810838336.0,530468760833.0,2050.282220427865,65689.83429406364,1729.8693712301829,123516.25324940599,transfluvial,4196702.2,vasoformative,2018-08-28 14:44:47,2018-08-28 15:02:44,1077,1.0,1
2018-08-28 04:31:38,rzgenie7,122764740570.0,2261045467769.0,87553135005.0,3348818372829.0,221.30205773836417,50.400468639916646,425.7039583335817,0.0,travis,4191566,insanely,2018-08-28 03:40:05,2018-08-28 04:51:51,4306,,72
2018-08-28 15:56:07,rzgenie29,30705905193.0,856041250538.0,10454481117.0,1156309999979.0,2891.0526756686354,17858.74311513901,3138.0657203571936,24099.272675728243,bluish,4196834.160,Caenogaea,2018-08-28 15:56:06,2018-08-28 15:56:07,1,1.0,1
2018-08-28 13:46:29,rzgenie15,90458561767.0,1835924158125.0,106654510153.0,2616114374182.0,23.799221502973985,55.59818132627536,135.79555798755743,5.599816824229173,semiacidified,4195702,betongue,2018-08-28 10:27:06,2018-08-28 16:51:28,23062,,1
2018-08-28 14:08:10,rzgenie9,81720229513.0,1949494554000.0,52026161789.0,2420022581305.0,102.39597672058021,55.597815485002535,208.5918041397757,5.5997799769067305,scrubby,4196613,purpurite,2018-08-28 14:03:18,2018-08-28 14:49:50,2792,,144
2018-08-28 01:41:20,rzgenie10,65107104607.0,1699188326616.0,41984328977.0,2316047673409.0,1313.0752994439301,167.99683977349804,1532.4711723386056,191.1964033612668,heterotaxia,4188256.370,Cymbium,2018-08-28 01:41:23,2018-08-28 01:41:23,0,1.0,1
2018-08-28 08:15:41,rzgenie22,39202323766.0,1283269789069.0,10576240510.0,1623214631108.0,27.000748035173817,134.00371247086267,250.80694841561458,5.600155148036051,marishness,4191657,beard,2018-08-28 06:21:27,2018-08-28 10:21:30,14403,72.0,72
2018-08-28 00:37:20,rzgenie11,93610109242.0,2148948261104.0,62967458812.0,2700273790096.0,559.0190454082058,1148.6336601054315,951.8621556584008,1063.0460545126173,heterotaxia,4188256.7,immetrically,2018-08-28 00:37:21,2018-08-28 00:37:22,1,4.0,4
2018-08-28 06:43:42,rzgenie25,40629250450.0,1230192492858.0,20605406653.0,1387960679107.0,86057.48080693718,71964.43133694556,125538.4591045933,235377.48589721485,fribbler,4191976,physicked,2018-08-28 06:41:12,2018-08-28 06:45:38,266,4.0,4
2018-08-28 13:15:42,rzgenie19,67618617930.0,2585340190304.0,40141000394.0,3280900793140.0,86.40203114516042,720.0169262096701,344.30809401942975,594.8139829298775,Tritoness,4196483,ichthyosism,2018-08-28 13:15:23,2018-08-28 13:17:45,142,24.0,24
2018-08-28 10:49:34,rzgenie15,89953402785.0,1828364831586.0,106040263553.0,2608850592725.0,342.0917215562491,77.19813184490627,486.48822723506345,449.1891298540401,adneural,4195321,bulbocavernosus,2018-08-28 10:06:02,2018-08-28 11:00:24,3262,1.0,1
2018-08-28 04:44:48,rzgenie6,110953437346.0,2331297420127.0,79979741225.0,3465986259594.0,220.09374504699477,109.19689667938133,676.8807633907804,1118.3682165404769,heterotaxia,4191566.116,prerequest,2018-08-28 03:40:25,2018-08-28 04:51:44,4279,1.0,1
2018-08-28 11:48:01,rzgenie14,50518791005.0,1863446163142.0,13976996397.0,2807646397700.0,121.10225209609592,25220.069008775397,326.1060644800733,299314.3662442606,counterideal,4192744,verruca,2018-08-28 08:42:13,2018-08-28 12:42:30,14417,,36
2018-08-28 02:50:49,rzgenie26,46703267425.0,1312056128132.0,17488377983.0,1646065340073.0,391991.3850456224,14500655.656065673,476635.12269730686,33563059.07326089,heterotaxia,4190096.0,frigorify,2018-08-28 02:34:00,2018-08-28 02:53:40,1180,1.0,1
2018-08-28 10:48:43,rzgenie7,123117248259.0,2263242161708.0,87587132992.0,3350098571678.0,6.6001411515858885,66.00141151585888,113.90243593418677,16.800359294945896,pallette,4195725,craver,2018-08-28 10:38:15,2018-08-28 10:56:24,1089,1.0,1
2018-08-28 15:52:36,rzgenie30,30514505915.0,831554109897.0,10386586475.0,984439968292.0,4679.291632774532,45558.71853466296,2172.8961145589687,41492.325805939785,bluish,4196834.119,dentally,2018-08-28 15:52:33,2018-08-28 15:52:37,4,8.0,8
2018-08-28 05:29:58,rzgenie22,39037731579.0,1282008152506.0,10554926767.0,1622344457846.0,79.19941463903098,109.1991929113912,451.1966652162977,1116.7917458190632,travis,4191601,septentrionally,2018-08-28 04:53:57,2018-08-28 05:58:37,3880,,72
2018-08-28 15:57:25,rzgenie15,90891929613.0,1843102921827.0,107115361281.0,2621217790221.0,4543.883215281819,39938.9735075607,95760.73880318571,1476446.0530880636,Lakshmi,4196818,bundweed,2018-08-28 15:36:57,2018-08-28 18:05:36,8919,8.0,8
2018-08-28 01:57:18,rzgenie39,25438064833.0,328455305737.0,5406831607.0,424752856975.0,274.9920209577202,384638.4395075588,474.3862354266998,18236211.266462915,heterotaxia,4189064.294,discomposingly,2018-08-28 01:56:37,2018-08-28 01:57:35,58,32.0,32
2018-08-28 11:29:07,rzgenie15,89994754647.0,1829548589189.0,106114294887.0,2611047319980.0,40492.681217258076,1632713.839636049,109375.19649010556,6251563.531447469,semiacidified,4195702,betongue,2018-08-28 10:27:06,2018-08-28 16:51:28,23062,,1
2018-08-28 00:21:04,rzgenie23,30634193309.0,1044215446722.0,12798596893.0,1264549073123.0,445.016509191711,240.00890383373178,6152.928260907506,3048.9131083678394,disbark,4187323,beggarism,2018-08-28 00:03:56,2018-08-28 01:04:00,3604,,36
2018-08-28 15:19:41,rzgenie29,30682517706.0,852806200290.0,10438505862.0,1153265815321.0,25939.66875153881,422110.05512024526,28472.81687227027,428472.42481792165,transfluvial,4196771.168,xenopterygian,2018-08-28 15:19:41,2018-08-28 15:19:50,9,4.0,4
2018-08-28 04:30:54,rzgenie27,38775044467.0,1055136309137.0,17072035321.0,1501279491795.0,26.99891149617815,60703.1526563849,102.59586368547697,48266.05407768618,ventroaxillary,4191572,upsend,2018-08-28 04:00:31,2018-08-28 08:01:00,14429,1.0,36
2018-08-28 15:58:59,rzgenie23,31128446952.0,1052147009914.0,13009174400.0,1274573516781.0,2333.9022190660576,5040.220749032878,3755.564484309141,688886.5715047802,coassistant,4196842,nonplusation,2018-08-28 15:46:30,2018-08-28 16:24:58,2308,1.0,1
2018-08-28 15:33:50,rzgenie37,22550175741.0,431264032110.0,5126934008.0,567808789878.0,8673.269602331364,1823829.6079275045,6129.678516990137,355075.9555464395,bluish,4196792.249,disseverment,2018-08-28 15:32:53,2018-08-28 15:34:12,79,16.0,16
2018-08-28 11:18:52,rzgenie12,85125737228.0,1849140909752.0,57794331648.0,2737378005571.0,0.0,144.79982738515452,250.79970102345823,11.199986648575486,interarboration,4195858,vasoformative,2018-08-28 11:19:12,2018-08-28 11:19:14,2,,36
2018-08-28 17:23:33,rzgenie6,111797263947.0,2355148436693.0,80513477371.0,3502013308781.0,250.80270875995322,30951.534287763414,997.8107767172302,37392.003847163745,seismotherapy,4197387,creatine,2018-08-28 16:54:07,2018-08-28 17:47:44,3217,1.0,36
2018-08-28 14:57:29,rzgenie40,22486977618.0,384624677761.0,5889044639.0,469550432064.0,2098.2506741722887,104273.44873227,2412.8432787067222,1218391.5579636537,Podarginae,4196702,accessoriness,2018-08-28 14:44:24,2018-08-28 15:06:20,1316,,4
2018-08-28 08:53:53,rzgenie17,38066818850.0,1768819594826.0,10876152199.0,2491244517848.0,93500.7547845119,639512.3228121875,97285.5448585049,738117.2642104372,homoeoarchy,4193541,pityingly,2018-08-28 08:53:24,2018-08-28 08:54:43,79,,4
2018-08-28 15:15:06,rzgenie24,49638220847.0,1322194929444.0,23478007175.0,1674705387279.0,154.00386634042874,84.00210891296113,309.40776782940685,0.0,transfluvial,4195690.0,overplus,2018-08-28 10:22:59,2018-08-28 16:52:00,23341,1.0,1
2018-08-28 02:11:43,rzgenie31,29545189171.0,734999796007.0,9366986216.0,1003506672810.0,3319.0592467424376,109169.05956149878,6605.518893760913,152094.1325035515,heterotaxia,4188857.1239,auricularly,2018-08-28 02:07:15,2018-08-28 02:18:39,684,8.0,8
2018-08-28 10:37:29,rzgenie19,67380200570.0,2577215710725.0,39888513165.0,3257044720196.0,2769.0723376915575,77366.32713062601,3035.669674453888,840439.3042311555,transfluvial,4195682.276,mortified,2018-08-28 10:37:21,2018-08-28 10:37:38,17,8.0,8
2018-08-28 01:44:35,rzgenie7,122626609664.0,2254944907239.0,87487107610.0,3340179789802.0,6.599961762649815,69018394.13700068,176.99897454379047,1389155.5518280244,disbark,4189052,aponogetonaceous,2018-08-28 01:39:37,2018-08-28 01:46:28,411,2.0,36
2018-08-28 16:47:28,rzgenie25,42693746428.0,1256473627722.0,22239826249.0,1429198018751.0,39.59868202781413,103.99653865890579,256.19147311934296,401.1866472110866,secularly,4196778,betongue,2018-08-28 15:17:28,2018-08-28 19:17:31,14403,,36
2018-08-28 01:31:16,rzgenie14,50140130230.0,1853745838434.0,13806080580.0,2802142528529.0,2271.8788753327995,45272.77903900563,4886.554563229569,7707.128336619108,heterotaxia,4188258.112,Andrographis,2018-08-28 01:31:15,2018-08-28 01:31:16,1,4.0,36
2018-08-28 16:52:24,rzgenie24,49657392920.0,1322274114602.0,23481277719.0,1683798724174.0,35809.98171197312,431220.292912961,14155.860093797555,82108.04884809093,poriness,4197362,vocabularied,2018-08-28 16:52:23,2018-08-28 16:53:07,44,1.0,36
2018-08-28 01:50:52,rzgenie38,22648515204.0,358971451808.0,5771566383.0,526148535633.0,11022.60234575728,195720.34416138913,13656.098473328653,8807171.478355726,heterotaxia,4189064.162,productivity,2018-08-28 01:50:52,2018-08-28 01:51:00,8,8.0,8
2018-08-28 09:01:20,rzgenie20,67505068550.0,1949906706814.0,39100994821.0,2680583456350.0,1719562.1328415624,54811095.322416276,84327.65299023432,1882766.5772216225,transfluvial,4193974.0,beriberi,2018-08-28 09:01:16,2018-08-28 09:01:17,1,1.0,1
2018-08-28 02:31:10,rzgenie32,30865694034.0,636888621781.0,9620872825.0,854188920022.0,148.59989725596856,55.599961557414886,1082.5992514758518,5.599996128084952,heterotaxia,4188857.1414,parasitary,2018-08-28 02:18:40,2018-08-28 02:34:55,975,8.0,8
2018-08-28 03:14:29,rzgenie25,40455360835.0,1227734321877.0,20396961591.0,1383792726330.0,36540.28550102554,130411.67755833629,95020.18216977683,861656.5837987243,heterotaxia,4191048.0,lauryl,2018-08-28 03:14:29,2018-08-28 03:14:30,1,1.0,1
2018-08-28 02:38:10,rzgenie13,91417556521.0,2122338165980.0,180742736044.0,3159876920436.0,129.4097312520115,76.40574549964204,210.21580764430308,28.00210568049708,Turkification,4189082,ruffianage,2018-08-28 02:00:02,2018-08-28 02:43:15,2593,,192
2018-08-28 13:23:22,rzgenie15,90366130089.0,1834438714324.0,106544643417.0,2615478885854.0,170564.98589926687,249692.25979394137,188757.05110692943,3591862.109990749,lalang,4196379,gamelotte,2018-08-28 12:07:53,2018-08-28 13:39:39,5506,8.0,8
2018-08-28 10:40:36,rzgenie19,67382094389.0,2577246685270.0,39890541305.0,3257371386467.0,15406.76024142932,210954.72484662235,16479.264434990106,2274860.1948505393,transfluvial,4195682.331,mortified,2018-08-28 10:40:35,2018-08-28 10:40:37,2,8.0,8
2018-08-28 00:40:23,rzgenie8,75210196933.0,2034635745987.0,41064297677.0,2806475903198.0,61372.76145610764,2433131.636435908,33144.93318994508,9572410.785410428,heterotaxia,4188254.6128,tandemwise,2018-08-28 00:40:23,2018-08-28 00:40:24,1,1.0,1
2018-08-28 06:33:06,rzgenie26,47034739729.0,1317438037356.0,17822168390.0,1657580161755.0,87583.20720636351,59123.459788044005,94745.79330320041,214551.78808606497,preorder,4191691,accessoriness,2018-08-28 06:26:41,2018-08-28 06:50:48,1447,,2
2018-08-28 09:58:37,rzgenie15,89925760696.0,1825828145101.0,106023537538.0,2608015647613.0,12099.148462317984,2049020.2072113708,18044.072274306825,1046102.9900945267,bitterling,4195031,sinarchism,2018-08-28 09:22:07,2018-08-28 10:34:12,4325,8.0,8
2018-08-28 01:02:44,rzgenie31,29487415696.0,732881440327.0,9304896575.0,1001458757606.0,171.59936585660677,109.19959645420431,694.3974338626325,851.9968514558798,disbark,4188262,irk,2018-08-28 00:46:12,2018-08-28 01:04:16,1084,72.0,72
2018-08-28 00:03:23,rzgenie26,46115144759.0,1295965920864.0,16921957024.0,1632271381259.0,16120.485323995159,109505.37960019759,14570.877122085598,140914.74584659524,disbark,4187288,Protobasidiomycetes,2018-08-28 00:03:20,2018-08-28 00:03:47,27,,36
2018-08-28 15:49:56,rzgenie33,24923878532.0,623315762717.0,6240751106.0,742947271273.0,18168.628688909146,392062.41881520074,24847.240813057128,2349577.600964256,bluish,4196846.82,baronetcy,2018-08-28 15:49:54,2018-08-28 15:49:56,2,1.0,1
2018-08-28 04:10:55,rzgenie6,110952800229.0,2331280712691.0,79978293284.0,3465412985950.0,151.81297953950474,210.41799008637548,662.9566807426726,2744.634657761639,heterotaxia,4191566.570,serologic,2018-08-28 04:06:55,2018-08-28 04:31:29,1474,8.0,8
2018-08-28 10:23:28,rzgenie15,89939321630.0,1827117856015.0,106029324780.0,2608297283582.0,369.59992950440795,15304.397080917915,923.4998238563874,337038.03571509634,pallette,4195688,patola,2018-08-28 10:22:29,2018-08-28 10:23:49,80,1.0,1
2018-08-28 11:20:28,rzgenie8,75514004933.0,2050764913127.0,41169112545.0,2812326867518.0,478.5582632511384,677.9408743925445,712.837830906261,3800.4685477746066,transfluvial,4191751.112,signally,2018-08-28 11:20:32,2018-08-28 11:23:15,163,1.0,1
2018-08-28 15:19:15,rzgenie30,30509314035.0,831333180805.0,10383298824.0,983001718396.0,15588.343657138383,109793.37718047855,8096.059117689088,1905346.175930722,transfluvial,4196771.137,marrowed,2018-08-28 15:19:13,2018-08-28 15:19:24,11,4.0,4
2018-08-28 15:19:08,rzgenie20,67951720762.0,1964079971510.0,39902890063.0,2702289271011.0,178385.43445276734,16749133.920515211,190771.18129890837,23812116.809481006,barcelona,4196761,accessoriness,2018-08-28 15:12:52,2018-08-28 15:23:28,636,1.0,36
2018-08-28 03:42:12,rzgenie7,122755583028.0,2260546534737.0,87515419445.0,3342530724949.0,55782.03342925415,1517835.7247913047,210456.6853831827,14886484.824438728,heterotaxia,4191566.385,undercanvass,2018-08-28 03:42:10,2018-08-28 03:46:16,246,8.0,8
2018-08-28 03:42:55,rzgenie20,66969326335.0,1942770023559.0,38636766596.0,2674752093632.0,113.69704257313138,101418.56195442457,314.2918248085769,3692428.3545217803,heterotaxia,4191553.111,urceolar,2018-08-28 03:42:19,2018-08-28 03:43:26,67,8.0,8
2018-08-28 09:23:14,rzgenie8,75506815391.0,2050742048133.0,41160251483.0,2812304941416.0,106.80067223018334,66.000415423147,302.5019040227571,16.800105744073782,transfluvial,4191751.62,interspinalis,2018-08-28 09:21:09,2018-08-28 09:23:40,151,1.0,1
2018-08-28 11:17:11,rzgenie31,29937503811.0,739189498556.0,9447833401.0,1014401143806.0,15232.86066457801,256428.67104801605,15702.853280155381,8732732.49319017,transfluvial,4195805.293,pyrogenetically,2018-08-28 11:16:11,2018-08-28 11:17:23,72,36.0,36
2018-08-28 01:24:23,rzgenie20,66911412516.0,1937304747870.0,38599176325.0,2667560036155.0,360.40057570549425,150.80024088898037,1311.1020943603592,3117.204979437199,heterotaxia,4188635.0,tripos,2018-08-28 01:21:56,2018-08-28 01:42:33,1237,32.0,32
2018-08-28 17:22:06,rzgenie44,19554115535.0,378747730659.0,4645037133.0,307007384118.0,3590.936473968895,55.999009340645536,4560.119328485925,0.0,preaffiliation,4197463,shadily,2018-08-28 17:20:40,2018-08-28 17:22:18,98,,144
2018-08-28 01:05:44,rzgenie14,50139178803.0,1849979317822.0,13804435717.0,2802059740153.0,23.800071497178283,2906227.5305228434,121.60036529650753,62539.38787295513,heterotaxia,4188258.batch,setarious,2018-08-28 00:35:08,2018-08-28 02:35:32,7224,1.0,36
2018-08-28 17:16:09,rzgenie9,81875018691.0,1953372581878.0,52050345898.0,2422600845062.0,537.6251104257423,1096.8512297525187,778.0363391205868,1090.450930818879,bluish,4196855.batch,stretchproof,2018-08-28 15:53:15,2018-08-28 19:53:32,14417,1.0,36
2018-08-28 16:40:06,rzgenie23,31133571035.0,1053166970746.0,13014902266.0,1275499310956.0,3558.1619465626713,106.00482471490814,3418.8556061590234,5.6002548905989205,transfluvial,4196627.2,hooked,2018-08-28 16:01:45,2018-08-28 17:31:12,5367,2.0,2
2018-08-28 11:09:45,rzgenie15,89958534475.0,1828771715142.0,106049234760.0,2609392712114.0,15213.106568641328,515130.0641388443,36729.89155153596,1595300.4297447284,inchworm,4195791,physicked,2018-08-28 11:06:17,2018-08-28 11:10:15,238,16.0,16
2018-08-28 00:35:47,rzgenie10,65074515402.0,1679969831703.0,41960919689.0,2314455373009.0,223215.51208833832,193642.66130715338,241751.92000117686,2257942.088352288,continuando,4188256,ophthalmist,2018-08-28 00:34:58,2018-08-28 01:43:51,4133,,72
2018-08-28 16:04:39,rzgenie9,81820191361.0,1952975516568.0,52044192501.0,2422516933050.0,50.79800407622534,644.3746816283387,314.98762370100354,199.9921420323832,bluish,4196855.batch,stretchproof,2018-08-28 15:53:15,2018-08-28 19:53:32,14417,1.0,36
2018-08-28 00:41:24,rzgenie48,19983712138.0,432741542648.0,4112829521.0,468653750257.0,1754.1801759385253,29441.76727739121,2108.376173155163,42318.721754405226,stentrel,4183450,Hutsulian,2018-08-27 21:42:58,2018-08-28 01:42:59,14401,1.0,1
2018-08-28 17:07:52,rzgenie9,81873779224.0,1953368286106.0,52048899114.0,2422577231714.0,345.58628136733824,1921.1237377399602,500.3801365631252,2480.301540230167,unfeued,4196855,denaturalize,2018-08-28 15:53:15,2018-08-28 19:53:31,14416,,36
2018-08-28 14:03:38,rzgenie25,41866896336.0,1242265329885.0,21390273564.0,1406024931218.0,2447.2029172932116,199377.43767642698,8402.510016572494,8165586.134137218,transfluvial,4196597.254,ozokerit,2018-08-28 14:03:38,2018-08-28 14:03:39,1,4.0,4
2018-08-28 13:05:11,rzgenie14,50528208617.0,1863766896573.0,13980598410.0,2807687623396.0,260356.24665266753,77059.46668164553,33129.8987418041,19336.165806860212,interjection,4196458,gamelotte,2018-08-28 13:05:10,2018-08-28 17:05:31,14421,144.0,144
2018-08-28 14:20:07,rzgenie25,42050521879.0,1244115947221.0,21566281007.0,1411254507052.0,3860.479160339673,9459.484037568234,3708.3681608350707,402700.02018683497,barcelona,4196625,accessoriness,2018-08-28 14:10:44,2018-08-28 14:21:01,617,1.0,36
2018-08-28 09:43:55,rzgenie26,47803569576.0,1321591111242.0,18474911923.0,1666449311591.0,10052.905326423552,31150.106642815495,6775.3361930418905,430345.1472099984,transfluvial,4195098.279,anlace,2018-08-28 09:43:53,2018-08-28 09:45:27,94,32.0,32
2018-08-28 08:47:15,rzgenie12,85029951096.0,1845429353959.0,57696062797.0,2735890130433.0,44797.88184289953,99094.45983586747,42199.68289597966,120764.7510526474,transfluvial,4192675.0,wander,2018-08-28 08:25:32,2018-08-28 11:09:18,9826,1.0,1
2018-08-28 02:51:45,rzgenie31,29548895382.0,735073899118.0,9375428968.0,1003615648623.0,7525.302841795646,150483.65504133556,6334.1074167471,208073.0684510707,fibrobronchitis,4188857,rethink,2018-08-28 01:35:46,2018-08-28 06:36:00,18014,,144
2018-08-28 06:39:31,rzgenie12,84692067582.0,1836466713562.0,57532784405.0,2729140274818.0,87767.67934128699,267173.96501502657,390430.20860822307,6252749.530180205,fribbler,4191919,physicked,2018-08-28 06:39:02,2018-08-28 06:39:40,38,32.0,32
2018-08-28 02:13:03,rzgenie25,40408353117.0,1226856884169.0,20282625882.0,1380387662478.0,13714.591104471338,76073.26783760377,29680.46584200989,319291.096115294,heterotaxia,4189082.0,gravure,2018-08-28 02:00:02,2018-08-28 02:43:14,2592,192.0,192
2018-08-28 07:25:06,rzgenie26,47371808478.0,1319101266098.0,18230418076.0,1661748700837.0,126479.87983007958,128500.01721710248,136386.27278722232,1118373.1366785602,preorder,4192146,accessoriness,2018-08-28 07:01:31,2018-08-28 07:50:52,2961,,2
2018-08-28 07:49:47,rzgenie25,41244235029.0,1231533036293.0,21074670908.0,1391522307431.0,30.399759370801185,55.99955673568639,139.59889500538964,0.0,bitterling,4192162,gamelotte,2018-08-28 07:37:47,2018-08-28 07:54:53,1026,36.0,36
2018-08-28 11:38:20,rzgenie24,49389956131.0,1314324003988.0,23301470003.0,1657855842533.0,2069.818102132691,89424.54127399597,2353.7931460967893,3409634.3576220945,semiacidified,4195690,betongue,2018-08-28 10:22:59,2018-08-28 16:52:00,23341,,36
2018-08-28 06:15:07,rzgenie27,38775777754.0,1055661381817.0,17073328641.0,1501646354715.0,177.7944384979413,121071.41282354297,442.3861619318854,100630.85221485839,ventroaxillary,4191572,upsend,2018-08-28 04:00:31,2018-08-28 08:01:00,14429,1.0,36
2018-08-28 16:29:12,rzgenie22,39704751119.0,1308187208085.0,10693064702.0,1651377213513.0,67.29784675335067,50.39838746461922,147.8952679765314,0.0,transfluvial,4196627.2,hooked,2018-08-28 16:01:45,2018-08-28 17:31:12,5367,2.0,2
2018-08-28 13:07:50,rzgenie15,90253657715.0,1833161497911.0,106436652607.0,2614925564464.0,78550.65919350502,83148.57874438858,85152.11798839417,209305.54652948698,transfluvial,4196394.0,vasoformative,2018-08-28 12:23:19,2018-08-28 13:38:03,4484,1.0,1
2018-08-28 14:32:46,rzgenie35,24920227814.0,684214905622.0,7163054800.0,734904196481.0,60692.781498670425,269352.230299502,63034.67306757848,10777729.198875688,transfluvial,4196651.269,Limuloidea,2018-08-28 14:32:17,2018-08-28 14:33:12,55,36.0,36
2018-08-28 01:36:25,rzgenie12,84652049362.0,1835418127812.0,57461871007.0,2727817184011.0,966.032751526181,487.2165181610304,1091.737013293097,684.8232176450608,heterotaxia,4188257.257,dermatalgia,2018-08-28 01:36:25,2018-08-28 01:36:30,5,1.0,36
2018-08-28 05:12:55,rzgenie21,63986130524.0,1986695793775.0,48637398794.0,2257870839346.0,27561.04605918341,70052.19204297323,141882.74834316128,1809086.0397473453,heterotaxia,4191601.417,crunchingness,2018-08-28 04:56:57,2018-08-28 05:13:28,991,8.0,8
2018-08-28 15:52:46,rzgenie16,35679923882.0,1663042785717.0,12607310618.0,1969423694019.0,106.20042537859591,11229.644979580797,374.20149883870613,45016.58031085711,marishness,4196671,beard,2018-08-28 14:28:43,2018-08-28 17:47:33,11930,72.0,72
2018-08-28 16:13:45,rzgenie23,31131916542.0,1052933284680.0,13012477517.0,1275103311202.0,1758.0762867651442,4395.390725591673,3286.1425928954854,691793.2184168224,sera,4196814,lavishing,2018-08-28 15:33:45,2018-08-28 16:37:53,3848,,36
2018-08-28 07:49:07,rzgenie25,41236370300.0,1231530620916.0,21072199571.0,1391509555821.0,155201.4056359389,115311.24393339,167901.83425011192,366814.3500268432,transfluvial,4192149.1,vasoformative,2018-08-28 07:26:13,2018-08-28 07:49:29,1396,1.0,1
2018-08-28 14:04:35,rzgenie22,39401134504.0,1302727288666.0,10683148718.0,1646897702694.0,27.00076927946303,336090.77556907665,250.80714575145657,308364.3856159404,Japanicize,4196608,impossibility,2018-08-28 14:01:03,2018-08-28 14:11:33,630,1.0,36
2018-08-28 15:32:14,rzgenie33,24913902200.0,623134567733.0,6238869979.0,742846978457.0,22795.081521993357,31602910.543081608,10068.347669511033,10639025.50339871,transfluvial,4196772.9503,sciomantic,2018-08-28 15:32:14,2018-08-28 15:32:15,1,1.0,1
2018-08-28 01:31:20,rzgenie11,93625880300.0,2150889789848.0,62981278719.0,2700339705144.0,9445.841229484873,13122.579428994717,7703.570514459308,16304.125951938722,continuando,4188256,ophthalmist,2018-08-28 00:34:58,2018-08-28 01:43:51,4133,,72
2018-08-28 17:25:39,rzgenie44,19554529057.0,379310081879.0,4645460019.0,307036002694.0,19746.143312196367,3940950.2442809693,21745.047696695045,1160841.7462494052,proprietariat,4197469,gnostically,2018-08-28 17:25:05,2018-08-28 18:09:57,2692,,72
2018-08-28 17:19:43,rzgenie38,22995709989.0,362212888706.0,5819182020.0,531963246066.0,114.49799629380036,172.3969830659492,405.8928969052713,16.799706006426604,tinsman,4197427,denaturalize,2018-08-28 16:59:13,2018-08-28 17:29:40,1827,,64
2018-08-28 11:13:42,rzgenie37,22464418827.0,427511305916.0,5107211429.0,559912508215.0,8300.029086314808,879849.0866361241,7456.26513468893,110042.340468415,interarboration,4195845,purpurite,2018-08-28 11:13:18,2018-08-28 11:18:40,322,,144
2018-08-28 11:35:28,rzgenie23,31005652835.0,1046622220787.0,12966884147.0,1269833168781.0,535.4214204107153,6245293.45319172,754.4301822148742,261220.05053588864,protoiron,4196187,vasoformative,2018-08-28 11:33:51,2018-08-28 11:35:42,111,1.0,36
2018-08-28 02:27:17,rzgenie32,30865418902.0,636884463301.0,9620340490.0,854182960470.0,3011.420806952713,79679.50462270739,3257.714330031728,99937.37189003958,fibrobronchitis,4188857,rethink,2018-08-28 01:35:46,2018-08-28 06:36:00,18014,,144
2018-08-28 01:36:26,rzgenie23,30740805719.0,1045031594188.0,12889671338.0,1266361220865.0,110322.02776276317,797894.6717485749,116227.78493348084,5011469.226791424,demographic,4188853,frigorify,2018-08-28 01:31:09,2018-08-28 01:42:29,680,1.0,36
2018-08-28 08:51:06,rzgenie8,75503797089.0,2050731117870.0,41156647676.0,2812295117399.0,6337.677213121793,35113.02778866768,10249.024865811025,45935.95964649628,overindulgent,4191751,purpurite,2018-08-28 06:36:33,2018-08-28 11:37:00,18027,,144
2018-08-28 01:26:09,rzgenie11,93623840622.0,2150871654048.0,62979485585.0,2700336207048.0,845.4001007795454,3479446.814782383,1126.200134253518,136930.41632337763,heterotaxia,4188256.291,blazing,2018-08-28 01:25:42,2018-08-28 01:26:18,36,68.0,68
2018-08-28 01:03:38,rzgenie17,37803686854.0,1753563279966.0,10734709453.0,2484063784739.0,1762.7219754627213,6406432.188082201,651.7341786865969,138860.3759199048,heterotaxia,4188259.71,cumulose,2018-08-28 01:03:37,2018-08-28 01:03:39,2,7.0,35
2018-08-28 01:50:08,rzgenie32,30842980985.0,636157609583.0,9598681517.0,853675063234.0,14248.351908494398,93599.93784309247,8249.74064940299,169859.70872142495,heterotaxia,4188857.680,lingual,2018-08-28 01:50:08,2018-08-28 01:50:12,4,4.0,4
2018-08-28 06:35:02,rzgenie22,39049442325.0,1283256060693.0,10558490722.0,1623134044716.0,84.60264843171575,290.0090785484346,599.4187644204541,16.800525929702417,marishness,4191657,beard,2018-08-28 06:21:27,2018-08-28 10:21:30,14403,72.0,72
2018-08-28 05:57:50,rzgenie20,67321736482.0,1945300764846.0,39013769367.0,2678161958781.0,26.99958995011334,149.99772194507412,250.7961910921639,16.7997448578483,hydrargillite,4191604,Chaetochloa,2018-08-28 05:54:41,2018-08-28 06:01:23,402,1.0,36
2018-08-28 16:58:23,rzgenie35,25054959938.0,688487515879.0,7200508521.0,744516804798.0,23.801304039876072,88.40484357668255,178.60978577822968,16.80092049873605,preaffiliation,4197424,shadily,2018-08-28 16:58:53,2018-08-28 16:59:13,20,,144
2018-08-28 07:56:29,rzgenie15,88826024226.0,1806182479871.0,104852244315.0,2581775835106.0,369974.7827177044,89274.10627244315,394787.6010791552,1849330.71537574,transfluvial,4192191.0,accessoriness,2018-08-28 07:41:29,2018-08-28 08:33:44,3135,1.0,1
